article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0301227019,10pk basic R socks,Socks,Socks & Tights,Dark Grey,Menswear,Men Underwear,Socks and Tights,Fine-knit socks.
0301227023,10pk regular,Socks,Socks & Tights,Dark Blue,Menswear,Men Underwear,Socks and Tights,Fine-knit socks.
0301364029,Ozzy,Shorts,Garment Lower body,Greenish Khaki,Divided,Divided Collection,Shorts,"Shorts in superstretch twill with a high waist, back pockets and sewn-in turn-ups at the hems."
0301517004,Cool Kajsa Headband,Hair/alice band,Accessories,Red,Ladieswear,Womens Small accessories,Accessories,Wide hairband in patterned jersey with a twisted detail.
0301517018,Cool Kajsa Headband,Hair/alice band,Accessories,Greenish Khaki,Ladieswear,Womens Small accessories,Accessories,Wide hairband in patterned jersey with a twisted detail.
0301517036,Cool Kajsa Headband,Hair/alice band,Accessories,Dark Blue,Ladieswear,Womens Small accessories,Accessories,Wide hairband in patterned jersey with a twisted detail.
0301656013,Shirtdress Lou,Dress,Garment Full body,Blue,Divided,Ladies Denim,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs."
0301656017,Shirtdress Lou,Dress,Garment Full body,Green,Divided,Ladies Denim,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs."
0301656018,Lou Shirt Dress,Dress,Garment Full body,Blue,Ladieswear,Ladies Denim,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs."
0301656026,Shirtdress Lou,Dress,Garment Full body,Blue,Divided,Ladies Denim,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs."
0301656028,Shirtdress Lou,Dress,Garment Full body,Blue,Divided,Ladies Denim,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs."
0301656029,Shirtdress Lou,Dress,Garment Full body,Dark Blue,Divided,Ladies Denim,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs."
0301668004,Elly tights,Underwear Tights,Socks & Tights,Black,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit with plastic sparkly stones and an elasticated waist.
0301668005,Elly tights,Underwear Tights,Socks & Tights,Grey,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit with plastic sparkly stones and an elasticated waist.
0301687001,Lurex tights BG,Underwear Tights,Socks & Tights,Black,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads. Elasticated waist and soft inside.
0301687009,Lurex tights BG,Underwear Tights,Socks & Tights,Off White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads. Elasticated waist and soft inside.
0301687012,Lurex tights BG,Underwear Tights,Socks & Tights,Light Beige,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads. Elasticated waist and soft inside.
0301687013,Lurex tights Bg,Underwear Tights,Socks & Tights,Black,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads. Elasticated waist and soft inside.
0301687016,Lurex tights BG,Underwear Tights,Socks & Tights,Dark Beige,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads. Elasticated waist and soft inside.
0301687018,Lurex tights BG,Underwear Tights,Socks & Tights,Red,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads. Elasticated waist and soft inside.
0301901001,Jenny Cardigan,Cardigan,Garment Upper body,Black,Divided,Divided Selected,Jersey Fancy,"Fine-knit, slightly transparent cardigan with no buttons."
0302311022,Wales sweater,Sweater,Garment Upper body,Greyish Beige,Menswear,Contemporary Smart,Knitwear,"Long-sleeved jumper in a soft, textured-knit cotton blend with ribbing around the neckline, cuffs and hem."
0302311024,Wales sweater,Sweater,Garment Upper body,Dark Red,Menswear,Contemporary Smart,Knitwear,"Long-sleeved jumper in a soft, textured-knit cotton blend with ribbing around the neckline, cuffs and hem."
0302311026,Wales sweater,Sweater,Garment Upper body,Dark Blue,Menswear,Contemporary Smart,Knitwear,"Long-sleeved jumper in a soft, textured-knit cotton blend with ribbing around the neckline, cuffs and hem."
0302334001,Sebastian braided belt,Belt,Accessories,Dark Blue,Menswear,Men Accessories,Accessories,Braided belt with imitation leather details and a metal buckle. Width 3.5 cm.
0302334003,Sebastian braided belt,Belt,Accessories,Light Beige,Menswear,Men Accessories,Accessories,Braided belt with imitation leather details and a metal buckle. Width 3.5 cm.
0302334005,Sebastian braided belt,Belt,Accessories,Black,Menswear,Men Accessories,Accessories,Braided belt with imitation leather details and a metal buckle. Width 3.5 cm.
0304576027,FORTUNA T-SHIRT,T-shirt,Garment Upper body,Grey,Menswear,Contemporary Smart,Jersey Fancy,Jersey T-shirt
0304692003,Mohair 2p Kneehigh,Socks,Socks & Tights,Grey,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Knee socks in a soft rib knit containing some mohair.
0304766005,Mohair 2p Heavy Socks,Socks,Socks & Tights,Light Orange,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Socks in a soft rib knit containing some mohair.
0304766007,Mohair 2p Heavy Socks,Socks,Socks & Tights,Dark Grey,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Socks in a soft rib knit containing some mohair.
0304766008,Mohair 2p Heavy Socks,Socks,Socks & Tights,Light Orange,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Socks in a soft rib knit containing some mohair.
0304766009,Mohair 2p Heavy Socks,Socks,Socks & Tights,Dark Grey,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Socks in a soft rib knit containing some mohair.
0304778007,Cosy 1p Lounge sock,Socks,Socks & Tights,Dark Red,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Long, thick socks in a jacquard knit with a pile lining."
0304778008,Cosy 1p Lounge sock,Socks,Socks & Tights,Red,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Long, thick socks in a jacquard knit with a pile lining."
0304778009,Cosy 1p Lounge sock,Socks,Socks & Tights,Grey,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Long, thick socks in a jacquard knit with a pile lining."
0304778010,Cosy 1p Lounge sock,Socks,Socks & Tights,Dark Red,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Long, thick socks in a jacquard knit with a pile lining."
0304778011,Cosy 1p Lounge sock,Socks,Socks & Tights,White,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Long, thick socks in a jacquard knit with a pile lining."
0304786005,Traditional 2p Heavy Socks,Socks,Socks & Tights,Dark Grey,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Socks in a soft, fine knit containing some wool and glittery threads."
0304786006,Traditional 2p Heavy Socks,Socks,Socks & Tights,Light Pink,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Socks in a soft, fine knit containing some wool and glittery threads."
0304786007,Traditional 2p Heavy Socks,Socks,Socks & Tights,Off White,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Socks in a soft, fine knit containing some wool and glittery threads."
0304786008,Traditional 2p Heavy Socks,Socks,Socks & Tights,Dark Grey,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Socks in a soft, fine knit containing some wool and glittery threads."
0304946034,Leon,Trousers,Garment Lower body,Greenish Khaki,Divided,Divided Collection,Trousers,"Trousers in washed stretch twill with a high waist, concealed zip in the side and slim legs."
0305304008,Boy Denim Shorts,Shorts,Garment Lower body,Light Blue,Divided,Divided Collection,Shorts,"5-pocket, low-rise shorts in washed denim with hard-worn details, a button fly and sewn-in turn-ups at the hems."
0305304010,Boy Denim Shorts,Shorts,Garment Lower body,Blue,Divided,Divided Collection,Shorts,"5-pocket, low-rise shorts in washed denim with hard-worn details, a button fly and sewn-in turn-ups at the hems."
0305304019,Boy Denim Shorts,Shorts,Garment Lower body,Black,Divided,Divided Collection,Shorts,"5-pocket, low-rise shorts in washed denim with hard-worn details, a button fly and sewn-in turn-ups at the hems."
0305304020,Boy Denim Shorts,Shorts,Garment Lower body,Blue,Divided,Divided Collection,Shorts,"5-pocket, low-rise shorts in washed denim with hard-worn details, a button fly and sewn-in turn-ups at the hems."
0305305010,Shaping Skinny R.W Ankle,Trousers,Garment Lower body,Light Blue,Divided,Ladies Denim,Trousers Denim,"Shaping. Ankle-length, 5-pocket jeans in washed denim with technical stretch that holds and shapes the tummy, thighs and seat, while also keeping the jeans in shape. The jeans have a regular waist and skinny legs."
0305584002,Rose lace (1),Underwear bottom,Underwear,White,Divided,Divided Basics,"Under-, Nightwear",String briefs in lace with a lined gusset.
0305775003,Lurex tights SG,Underwear Tights,Socks & Tights,Red,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads with an elasticated waist. Soft inside.
0305775005,Lurex tights SG,Underwear Tights,Socks & Tights,Black,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads with an elasticated waist. Soft inside.
0305775022,Lurex tights SG,Underwear Tights,Socks & Tights,Off White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads with an elasticated waist. Soft inside.
0305775023,Lurex tights SG,Underwear Tights,Socks & Tights,Light Orange,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads with an elasticated waist. Soft inside.
0305775024,Lurex tights SG,Underwear Tights,Socks & Tights,Light Beige,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads with an elasticated waist. Soft inside.
0305775025,Lurex tights SG,Underwear Tights,Socks & Tights,Dark Beige,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads with an elasticated waist. Soft inside.
0305775031,Lurex tights SG,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads with an elasticated waist. Soft inside.
0305775032,Lurex tights SG,Underwear Tights,Socks & Tights,Dark Blue,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads with an elasticated waist. Soft inside.
0305775041,Lurex tights SG,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,Tights in a fine knit containing glittery threads with an elasticated waist. Soft inside.
0305931001,Fake 1p Leggings,Leggings/Tights,Garment Lower body,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Leggings in imitation leather with an elasticated waist.
0306307002,Lima ss,T-shirt,Garment Upper body,White,Divided,Divided Basics,Jersey Basic,Fitted top in jersey with short sleeves.
0306307005,Lima ss,T-shirt,Garment Upper body,Dark Pink,Divided,Divided Basics,Jersey Basic,Fitted top in jersey with short sleeves.
0306307019,Lima ss,T-shirt,Garment Upper body,Light Pink,Divided,Divided Basics,Jersey Basic,Fitted top in jersey with short sleeves.
0306307020,Lima ss,T-shirt,Garment Upper body,Black,Divided,Divided Basics,Jersey Basic,Fitted top in jersey with short sleeves.
0306307043,Lima ss,T-shirt,Garment Upper body,Light Orange,Divided,Divided Basics,Jersey Basic,Fitted top in jersey with short sleeves.
0306307076,Lima ss,T-shirt,Garment Upper body,White,Divided,Divided Basics,Jersey Basic,Fitted top in jersey with short sleeves.
0306847002,Honey Leggings 2PACK - TVP,Leggings/Tights,Garment Lower body,Black,Baby/Children,Girls Underwear & Basics,Jersey Basic,Leggings in soft cotton jersey with an elasticated waist.
0306847007,HONEY 2-P LEGGINGS,Leggings/Tights,Garment Lower body,Dark Grey,Baby/Children,Girls Underwear & Basics,Jersey Basic,Leggings in soft cotton jersey with an elasticated waist.
0306847008,HONEY 2-P LEGGINGS,Leggings/Tights,Garment Lower body,Dark Blue,Baby/Children,Girls Underwear & Basics,Jersey Basic,Leggings in soft cotton jersey with an elasticated waist.
0306847009,Honey Leggings 2PACK (TVP),Leggings/Tights,Garment Lower body,Black,Baby/Children,Girls Underwear & Basics,Jersey Basic,Leggings in soft cotton jersey with an elasticated waist.
0306847010,HONEY 2-P LEGGINGS,Leggings/Tights,Garment Lower body,Dark Blue,Baby/Children,Girls Underwear & Basics,Jersey Basic,Leggings in soft cotton jersey with an elasticated waist.
0306847011,HONEY 2-P LEGGINGS (T VP),Leggings/Tights,Garment Lower body,Black,Baby/Children,Girls Underwear & Basics,Jersey Basic,Leggings in soft cotton jersey with an elasticated waist.
0306847013,Honey Leggings 2PACK - TVP,Leggings/Tights,Garment Lower body,Dark Blue,Baby/Children,Girls Underwear & Basics,Jersey Basic,Leggings in soft cotton jersey with an elasticated waist.
0307239001,Hilly Brief 2pk LT,Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping briefs in microfibre with a high waist, laser-cut edges and lined gusset. The briefs have a light shaping effect on the waist, bum and hips."
0307239004,Hilly Brief 2pk LT,Underwear bottom,Underwear,Light Beige,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping briefs in microfibre with a high waist, laser-cut edges and lined gusset. The briefs have a light shaping effect on the waist, bum and hips."
0307239005,Hilly Brief 2pk HW LS,Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping briefs in microfibre with a high waist, laser-cut edges and lined gusset. The briefs have a light shaping effect on the waist, bum and hips."
0307239010,Hilly Brief 2pk HW LS,Underwear bottom,Underwear,Beige,Ladieswear,Womens Lingerie,"Under-, Nightwear","Shaping briefs in microfibre with a high waist, laser-cut edges and lined gusset. The briefs have a light shaping effect on the waist, bum and hips."
