article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
296476015,296476,DIVA ROBE,305,Robe,Underwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
296476017,296476,DIVA ROBE,305,Robe,Underwear,1010001,All over pattern,7,Grey,2,Medium Dusty,12,Grey,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
296476018,296476,DIVA ROBE,305,Robe,Underwear,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
296476019,296476,DIVA ROBE,305,Robe,Underwear,1010012,Mixed solid/pattern,31,Light Orange,1,Dusty Light,3,Orange,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
296476022,296476,DIVA ROBE,305,Robe,Underwear,1010012,Mixed solid/pattern,51,Light Pink,1,Dusty Light,4,Pink,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
297067002,297067,Small dot 1p Tights,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Flock-print tights with an elasticated waist.
297067003,297067,Small dot 1p Tights,304,Underwear Tights,Socks & Tights,1010006,Dot,43,Dark Red,4,Dark,18,Red,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Flock-print tights with an elasticated waist.
297078001,297078,Heavy Chain 1p Tights,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Textured-knit tights with an elasticated waist.
297078002,297078,Heavy Chain 1p Tights,304,Underwear Tights,Socks & Tights,1010010,Melange,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Textured-knit tights with an elasticated waist.
297078005,297078,Heavy Chain 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Textured-knit tights with an elasticated waist.
297078008,297078,Heavy Chain 1p Tights,273,Leggings/Tights,Garment Lower body,1010010,Melange,13,Beige,2,Medium Dusty,1,Mole,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Textured-knit tights with an elasticated waist.
297791001,297791,Thigh High 1p Overknee,302,Socks,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Thigh-high over-the-knee socks in a soft, rib-knit modal blend."
297791002,297791,Thigh High 1p Overknee,302,Socks,Socks & Tights,1010010,Melange,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Thigh-high over-the-knee socks in a soft, rib-knit modal blend."
297796002,297796,Spearmint shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,5-pocket shorts in washed stretch twill with a regular waist and sewn-in turn-ups at the hems.
297898002,297898,Skinny high waist black,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"5-pocket jeans in dyed, superstretch denim with a high waist and skinny legs."
299668015,299668,Sanne treggings (1),272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Treggings in superstretch twill with an elasticated waist, fake pockets at the front and real pockets at the back."
299668017,299668,Sanne treggings (1),272,Trousers,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Treggings in superstretch twill with an elasticated waist, fake pockets at the front and real pockets at the back."
299668018,299668,Sanne treggings (1),272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,1,Dusty Light,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Treggings in superstretch twill with an elasticated waist, fake pockets at the front and real pockets at the back."
299733001,299733,Hilton,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.
299733007,299733,Hilton,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.
299733008,299733,Hilton,265,Dress,Garment Full body,1010016,Solid,1,Other,6,Undefined,14,undefined,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.
299768001,299768,Peder knitted glove,71,Gloves,Accessories,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Gloves in a fine-knit wool blend with a Thinsulate™ lining.
299768002,299768,Peder knitted glove,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Gloves in a fine-knit wool blend with a Thinsulate™ lining.
299841003,299841,Haakan,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Gloves in soft leather with a wool-blend lining.
299841004,299841,Haakan,71,Gloves,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Gloves in soft leather with a wool-blend lining.
300024006,300024,Super skinny denim,272,Trousers,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024009,300024,Superskinny,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024013,300024,Superskinny,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024016,300024,Superskinny,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024017,300024,Super skinny denim,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024037,300024,Super skinny denim,272,Trousers,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024042,300024,Superskinny,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,7,Turquoise,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024045,300024,Super skinny denim,272,Trousers,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024047,300024,Superskinny,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024048,300024,Superskinny,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024056,300024,Super skinny denim,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024058,300024,Superskinny,272,Trousers,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024063,300024,Superskinny,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300024064,300024,Superskinny,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
300637004,300637,Fingerless knitted 2-pk,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Fingerless gloves in a soft, fine knit."
300696001,300696,Glove Magic Touch Pack,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Fine-knit gloves with touchscreen-compatible material on the thumb, index and middle finger."
300907006,300907,Sean Biker,262,Jacket,Garment Upper body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Imitation leather biker jacket with shoulder tabs, notch lapels with a press-stud, and a diagonal zip down the front. Long sleeves with quilted sections, elastication on the underside of the sleeves, a zipped chest pocket, zipped side pockets and an inner pocket. Lined."
300908002,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
300908003,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
300908004,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
300908009,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
300908010,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
301213001,301213,Tilda clean padded bra (1),306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
301213007,301213,Tilda clean padded bra (1),306,Bra,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
301213011,301213,Tilda clean padded bra (1),306,Bra,Underwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
301213013,301213,Tilda clean padded bra (1),306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
301213014,301213,Tilda clean padded bra (1),306,Bra,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
301227002,301227,10pk basic R socks,302,Socks,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks.
301227017,301227,10pk regular,302,Socks,Socks & Tights,1010010,Melange,9,Black,4,Dark,12,Grey,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks.
301227019,301227,10pk basic R socks,302,Socks,Socks & Tights,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks.
301227023,301227,10pk regular,302,Socks,Socks & Tights,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks.
301364029,301364,Ozzy,274,Shorts,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Shorts in superstretch twill with a high waist, back pockets and sewn-in turn-ups at the hems."
301517004,301517,Cool Kajsa Headband,74,Hair/alice band,Accessories,1010001,All over pattern,42,Red,7,Medium,18,Red,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Wide hairband in patterned jersey with a twisted detail.
301517018,301517,Cool Kajsa Headband,74,Hair/alice band,Accessories,1010001,All over pattern,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Wide hairband in patterned jersey with a twisted detail.
301517036,301517,Cool Kajsa Headband,74,Hair/alice band,Accessories,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Wide hairband in patterned jersey with a twisted detail.
301656013,301656,Shirtdress Lou,265,Dress,Garment Full body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs."
